Postotak popunjenosti stranice,Razina stranice prikaza,Vrijeme reakcije operatera
49,2,16.895706634661753
53,9,58.71174365473946
53,8,61.903185222704785
63,1,20.28667986434047
40,4,26.69850775443115
42,3,20.53183938281848
44,5,39.86977871549028
55,9,71.59182058558328
53,3,29.786243004572757
44,4,31.354015897850275
32,5,35.48481060970242
42,4,32.44602859960252
55,1,12.979674649614836
40,9,51.289824893536384
47,5,47.60861083831585
56,8,53.382611152184985
52,3,31.889568609764858
52,0,9.5
66,1,8.656147081071396
47,7,45.13249188641254
47,0,15.5
58,4,26.964111379163242
61,5,37.28766597367931
67,6,47.337868807854704
41,6,42.667015810632876
41,0,14.0
33,8,51.96069109866295
57,10,77.49063223406556
41,7,51.27851405096077
54,1,17.289501280899614
66,8,52.36467691380814
55,5,41.182748612266295
50,5,38.651018530441135
57,9,66.4406367811622
40,2,25.17132721998086
53,8,54.19622548046224
55,2,24.979674649614836
40,1,7.151531370959961
43,5,31.61645746800955
55,7,59.11017068325047
45,4,31.277147913592078
41,2,17.83219982802087
51,3,19.85433132248619
44,4,26.520841964832137
49,4,26.15468463836595
39,5,32.982207747371184
56,10,65.91560713885926
53,3,35.53658244633188
65,10,70.22822079026295
46,8,62.92205977948601
46,0,17.0
54,1,6.789501280899616
45,4,26.238959678074366
37,8,56.85642768607123
61,8,63.21018536967095
50,8,66.6716701834263
58,5,50.39018429158028
60,2,22.328143278654878
48,1,8.601328021500176
54,5,33.46900943034597
58,5,39.11533487565753
37,2,19.97759801499125
34,9,57.99979195448273
64,2,27.321930973975384
50,4,27.99775582184026
48,8,46.165998387420494
53,5,40.05194305657225
40,8,52.21976307379949
44,10,71.29819505088393
61,2,28.40654071026767
49,8,54.06005317173815
35,10,73.67280967244281
45,4,40.876444989762504
49,7,52.51979914832969
61,3,28.415234480251993
52,4,30.917471108468654
44,7,45.417008255910986
63,1,18.78667986434047
71,2,17.606900080049932
58,1,10.5197958490209
73,8,55.00666684281289
59,10,77.29324038886813
59,0,20.0
43,9,56.131302910335144
42,2,27.026580774802156
49,10,64.8857406622719
51,2,27.795373634324793
63,7,48.544590720271785
63,0,15.5
54,10,68.59140838910102
67,4,38.87909253665991
67,0,11.0
44,8,50.694259689552965
52,6,48.59454511333006
44,3,23.947320029362082
57,1,11.84550217734533
41,10,65.79130364887463
58,4,43.39381203007741
50,1,12.0
50,0,6.5
58,3,19.358923240980893
63,1,12.786679864340469
44,5,35.115373687597135
62,5,43.70166955375781
62,0,12.5
53,7,49.438912274172914
56,3,32.49339372846124
64,4,28.52804921868573
59,6,52.52883129681504
61,4,36.335131466546436
54,7,46.68817027185808
52,3,31.39814247713556
59,6,45.01965877114666
46,4,38.33696221876371
41,3,25.294159473375746
43,6,44.735423607026995
52,7,57.36827529260273
48,5,39.38095509455515
64,3,26.937796458853818
56,7,48.078307638575325
33,3,29.870870614048787
35,3,23.65634144853093
44,5,35.13165775383355
57,4,32.36907338071528
36,8,49.133830873652656
48,9,63.52312895198872
37,4,35.37064903485238
43,4,30.23937273787908
56,10,75.47457700993704
63,6,48.328620338777945
49,1,14.80016650016848
49,0,6.5
57,2,15.493700445337472
57,0,8.0
51,8,43.385103379347065
59,8,64.37222283917464
61,9,69.2049746014421
46,4,37.680251727538966
53,7,42.474209253062256
53,6,51.66889910083043
56,8,58.66325870959108
44,5,47.176506867779004
47,8,61.73933272416731
45,9,73.00829576429012
66,2,26.810644903726065
46,8,49.10227343899908
52,10,74.31217637978698
49,1,20.80016650016848
59,5,33.42718598221101
51,2,19.5
57,1,10.34550217734533
52,10,62.29663612111517
59,3,35.9982409247261
56,3,22.68622328736341
43,6,37.73834722212678
43,0,14.0
55,1,6.979674649614837
45,5,33.79279628660961
55,7,61.00917830814431
69,8,64.85310792854918
53,10,75.52270453277936
68,6,51.71436147291321
58,8,64.5449972669373
45,5,43.29676671860024
53,8,53.930183261385324
57,3,27.19522306459225
52,10,67.48228757179436
54,6,59.02519632109768
54,0,14.0
54,0,5.0
46,10,59.89053362456474
57,5,51.98554933707652
38,2,19.2002703610479
48,5,29.07146669202513
56,2,20.665250449806365
58,2,15.730294568121284
31,8,51.38919281776441
55,1,18.979674649614836
33,2,9.94622083976866
47,4,28.40654071026767
47,3,22.823457194391715
38,2,13.372127082393021
47,7,47.062481232156124
74,5,45.38053247023456
56,4,32.93337830021172
55,1,12.979674649614836
60,9,57.04130626160115
57,5,49.85889192613357
54,2,20.885041415392887
63,8,55.545399242194264
49,2,23.401494521668656
45,1,8.020325350385164
57,3,22.932348541854278
57,0,9.5
48,4,23.00869489659401
55,2,16.562203541146182
55,0,8.0
53,5,28.90794411349324
41,1,11.812403978999967
43,5,34.36710417044639
52,1,13.898671978499824
50,5,32.62404641434393
60,9,67.47101478733248
35,5,38.10342360954793
49,4,32.06888406040832
47,5,41.27031757927505
46,9,66.27478358079921
46,6,48.59427823650908
63,6,51.4973735224819
59,10,67.29151356737543
56,5,46.74625312092138
58,6,54.67906851365178
48,9,67.69886912647036
39,8,64.7735519836033
40,1,16.15153137095996
44,5,29.963569888815982
56,5,36.95153625439434
49,8,62.524602453928225
56,4,40.141770513306604
61,1,14.002080844760942
71,10,61.53743756145994
55,4,39.35594043296855
49,9,59.77834337423752
67,10,81.32726048780472
67,8,70.43583534957759
49,5,41.40933719776869
38,10,67.23792373793191
69,3,36.55467233958929
47,10,64.98555468914698
31,6,51.35366902553061
68,9,64.48027599961392
74,9,77.41682948404613
50,8,57.46061382656416
55,8,70.78183401315597
57,5,46.391795185437886
57,2,21.635003458244945
45,4,23.3352790515579
48,4,29.714583160253408
44,7,50.325034356856236
60,3,31.92747119083927
55,5,34.37568854495431
59,4,30.174584778038103
50,7,53.38637730324876
41,9,63.42516561484793
41,3,30.012237478831487
22,8,55.60155402741394
51,2,25.179508149446356
48,7,40.754549201438955
43,4,32.007834123977645
38,9,57.767614577268944
54,1,20.289501280899614
65,3,21.45092802848105
59,6,42.536721417837825
42,6,41.5381138197613
59,8,64.43482403642273
54,8,61.08099430201452
48,10,81.5826127922557
52,3,33.20471083209348
51,4,23.561616711028158
51,0,11.0
48,2,11.801161521331696
55,2,13.977593804853896
38,5,33.704648202814255
48,1,13.101328021500176
49,2,14.465416949974843
49,0,8.0
64,2,17.91368426001268
53,1,9.595540134493273
46,8,49.98211935259111
60,7,56.555347724997375
43,8,56.52202720381406
58,6,50.77992853903606
38,6,43.68953207455529
30,2,18.743124657076557
60,10,74.0849070466629
67,10,73.65355583833485
58,5,44.71754850409148
65,2,22.24042930938067
60,10,67.08618421189335
53,1,21.595540134493273
42,4,29.530747474615488
55,3,27.738973354879334
37,1,8.213320135659531
50,6,33.794182650516525
53,3,25.654497822654672
61,4,27.969748061647238
50,8,59.5171619293382
50,8,56.46896157977537
72,10,77.40473552853442
70,10,66.37476045674083
61,1,23.00208084476094
45,6,37.89400377617486
65,1,17.54059580954915
31,2,12.689066062896126
59,1,10.687596021000031
62,9,62.079224866744724
54,5,46.43769954889176
53,1,14.095540134493273
52,9,54.00150774103774
54,10,69.37357856410233
59,10,74.56040470926675
64,8,73.19883966777368
32,4,37.097615304849406
50,5,33.50244219101455
46,9,62.124393860308544
46,0,18.5
46,0,5.0
42,8,52.582931693270005
52,5,45.13062791072939
55,3,30.655617579707133
64,5,39.61248882637659
71,7,54.99352756830868
56,1,17.665250449806365
56,6,38.03350906148927
66,8,61.71907279032551
57,2,25.74417415584515
47,1,8.404459865506729
53,7,50.58523392166128
53,0,15.5
58,2,16.060391658570047
51,9,57.742583277170795
51,0,18.5
47,2,8.986988757038073
50,9,54.593541846043195
58,1,21.019795849020902
52,4,29.295817736583313
47,10,69.02486464530566
50,1,21.0
50,4,29.7492214523008
50,0,11.0
50,0,5.0
43,8,54.05229148222577
59,9,70.78557199796711
50,6,50.59248640492424
65,3,31.865772636509316
66,8,48.88724136420102
64,3,33.21284474279345
64,0,9.5
57,3,14.162415120256668
47,9,60.87385963737637
49,3,35.435314993548985
45,2,16.86582752773049
43,10,56.946121972820826
56,4,40.88967266450247
44,8,57.78438645017552
43,1,16.65449782265467
50,6,40.83600536840775
61,5,35.95601624894016
47,1,12.904459865506729
46,9,63.83284345518458
48,2,26.446830198845507
68,8,51.361699245963514
50,5,43.16142674758144
50,2,18.520325350385164
38,10,72.6308170399704
66,6,56.92011708593745
56,2,20.477654428806332
70,4,29.260663120614566
60,1,13.848468629040038
60,0,6.5
70,10,68.06739100206875
59,9,74.8283147726825
41,2,24.21107595749979
54,4,26.65383994700028
62,3,24.960025008592705
58,3,24.361889692675604
66,4,34.58665822001602
46,9,55.68740675651286
57,6,54.82622876236706
57,5,36.51703034467518
57,2,21.825176826960167
52,3,23.616309587136957
52,0,9.5
69,6,41.07813322655227
57,3,33.049653150154455
46,6,41.713522199778126
67,2,25.912476147323865
55,1,9.979674649614836
59,1,9.187596021000031
41,4,24.84615534879367
38,4,26.865432295114793
47,1,11.404459865506729
56,4,24.00910336873497
56,0,11.0
56,0,5.0
45,4,26.937052061719875
57,8,59.128304662123476
55,10,75.56565355498157
46,4,39.08813759808499
42,7,49.28792902133699
51,1,16.69983349983152
56,5,38.39758093629313
55,6,43.3693654751594
67,2,25.912476147323865
54,10,65.55829296160506
35,8,68.19386045825199
60,1,19.84846862904004
54,2,12.943999103554287
53,8,59.36326819488856
57,5,44.01446265693901
43,9,63.633880471219186
58,1,21.019795849020902
58,8,55.76092583479862
42,8,59.093458795663636
34,1,15.343852918928604
56,8,54.779859291371054
56,8,68.1931915673951
26,9,77.43717779844633
74,6,56.518299015337014
58,4,33.862407488967406
78,1,15.54140659280905
52,3,22.74521510249136
39,1,8.497919155239058
54,1,8.289501280899616
56,7,51.21530160438756
45,10,73.21397278405298
50,9,68.91877818909916
50,0,18.5
48,8,53.951881049856105
45,5,45.12539247985385
48,8,54.65934522144059
47,7,53.22109655559236
57,10,68.92649644982876
56,5,43.85252517840603
56,7,58.35515909517945
64,4,36.45303245093332
54,7,50.28667986434047
54,0,15.5
46,6,38.36332755402624
46,2,21.556000896445713
48,1,8.601328021500176
55,8,48.58567146080697
56,8,62.68504629882727
66,8,62.93934350559947
50,2,25.84846862904004
46,4,21.834722289176568
45,5,42.81016660546138
53,8,64.71459787417712
53,5,43.04986794454257
65,5,38.10876688843625
58,4,35.634135113483005
66,6,45.043102127132386
41,7,54.18645781927728
41,0,15.5
47,7,41.62304888272603
55,5,46.95819395098486
55,0,12.5
59,1,7.687596021000031
40,2,12.631206020574798
52,7,43.4266078163737
24,5,36.56867484333573
44,9,55.544863478580325
45,1,18.520325350385164
73,9,65.08089948224479
38,9,63.24349272700917
43,10,77.3893450025445
60,7,67.82384401891868
39,6,42.77225338663361
56,10,72.12228032792007
60,6,54.95793225912904
45,8,63.30361569794273
59,8,71.13756624105551
42,9,62.1405426607333
43,10,73.36929485412307
61,4,40.036663894786095
58,9,60.839805915444906
58,0,18.5
41,6,29.543175588491273
58,7,56.55164487161669
65,7,56.82653710855432
57,7,57.20070319262584
47,1,15.904459865506729
69,7,51.759121549532246
44,9,67.67856964673656
51,7,54.80842225482627
65,2,23.875345359742788
36,6,36.79102750131595
52,6,50.642288167103885
52,4,35.97366966847427
73,5,38.04441395859159
60,9,58.21999191293551
60,4,38.09850547833135
56,8,55.276131119995995
56,0,17.0
61,8,49.51329121286594
40,5,43.56420961358493
41,3,23.812403978999967
63,2,17.44117768699514
42,3,19.480204150979098
56,10,75.49126163013378
75,9,73.90004785990143
59,10,79.12387081382444
59,0,20.0
38,10,58.451381132479604
57,6,54.11646112304191
47,9,65.39784581367365
55,5,48.42457700692799
56,1,14.665250449806363
51,8,52.02494245806211
47,5,38.94703003833786
47,0,12.5
47,1,5.404459865506729
76,2,18.795361266293266
47,1,8.404459865506729
51,3,19.845950923062723
44,9,55.795694723486484
44,0,18.5
68,2,15.06502498062762
52,4,26.899249216899232
31,3,21.77116236302527
44,9,66.84590745789399
54,6,48.72563165268606
48,2,22.60340886626112
41,2,12.147153529193606
36,9,56.551522167562126
35,2,24.64700021145088
44,1,7.834749550193637
59,8,54.552161630544624
59,0,17.0
61,8,51.18271697207337
54,2,25.95475173070598
47,4,26.997092990412895
68,5,40.920856812966456
53,3,23.4782355261931
46,6,41.72616954396556
46,0,14.0
56,4,24.779841149783316
45,4,27.80774578652384
57,9,59.03717455550054
57,0,18.5
39,5,30.803903923256826
60,4,33.553179461133524
57,6,47.256181588573696
72,10,71.00089232012633
40,9,69.46561832815954
49,7,55.78104519896368
55,3,30.45934929922967
52,1,10.898671978499824
46,6,32.33827587992575
59,8,61.37002530126443
59,0,17.0
45,8,48.25685866953659
48,7,59.88611343541021
51,10,75.25305900011134
38,7,56.91431784251133
65,8,63.884619916773744
64,6,56.96235208196635
48,6,46.949874398444024
63,4,32.98486938062743
63,4,31.08531179519384
43,2,19.519689303450768
56,9,48.474504315158796
52,8,67.16559764210282
62,10,77.65995965216857
57,1,22.34550217734533
44,8,51.05258749969761
65,8,64.58778084587067
41,7,59.259090494914176
62,3,28.478567343795742
34,10,64.536863014597
47,2,28.25292849454677
53,4,29.482552999170704
55,8,60.39978039072689
41,4,37.64702240704859
54,8,55.94116202015684
64,5,40.859452742345155
50,9,69.61455337072152
42,2,25.145454600785463
41,5,24.6708574230446
50,2,20.095540134493273
60,10,73.3145533364296
44,1,19.834749550193635
45,10,71.4837587268918
41,1,19.312403978999967
53,3,22.40483726441379
55,9,67.9749444405175
63,1,21.78667986434047
53,2,14.295373634324793
53,1,9.595540134493273
57,10,62.93118183841628
57,10,87.61704793616663
52,8,68.0399081058768
53,1,18.595540134493273
52,1,7.898671978499824
51,8,61.28364456503001
49,5,41.0102457386162
44,4,26.922358492847415
65,5,38.46754195151339
54,9,63.35649390969719
51,1,19.69983349983152
61,5,34.81047107441014
66,5,42.1309236795035
50,7,49.151677560205684
37,10,73.85452255118932
41,8,68.26776578551991
41,0,17.0
41,0,5.0
52,8,48.775016617613986
44,6,56.81291378648953
61,5,41.707299897351284
51,8,62.93850393645935
53,8,62.62002433236987
71,8,60.11966706024568
55,4,32.661845457426296
55,0,11.0
50,7,42.30140986366898
50,3,24.185706922336543
43,10,70.05896734669177
53,5,48.19722614124767
46,4,25.38708096741412
46,0,11.0
59,2,11.68551517623909
47,10,66.06812108943416
62,7,69.40175800611198
58,6,46.38605496309561
58,0,14.0
51,1,6.19983349983152
39,3,15.020821853339411
48,7,48.13364414376845
56,2,26.429528329138087
62,6,42.69166018079348
51,1,15.19983349983152
47,8,55.88358297660712
65,8,66.21682458570194
32,1,15.134808519203903
56,9,60.83374868495342
54,7,55.14562336704391
50,10,68.96038655085775
51,3,35.31516948334569
48,1,10.101328021500176
48,0,6.5
53,6,36.307992665387545
53,3,27.595540134493273
33,6,32.81834704079886
54,2,20.80982663128478
62,1,11.148198267992143
41,1,5.812403978999968
41,0,6.5
40,6,42.100326047754685
62,5,41.04166244115885
56,5,41.56044541681249
42,10,73.68506864243594
56,7,60.480419933152056
42,5,39.775577785303895
40,2,19.6536122157209
43,3,18.707667623809165
53,10,70.42324121313115
40,6,55.83080345958528
56,5,40.088905971167485
39,3,23.873668324145804
61,2,18.50208084476094
43,5,34.59479655640066
58,10,64.34119531285494
55,4,40.77405326277641
64,10,74.72633067785588
57,4,40.74417415584515
58,5,39.967348321401374
56,1,14.665250449806363
57,8,50.550378177008106
49,10,70.17904288489356
49,0,20.0
46,8,49.23110711022426
35,8,62.224792217632114
57,9,68.91633748197594
71,10,80.67285344029854
35,9,66.37451755140093
57,1,20.84550217734533
53,8,50.45091240362567
48,7,55.30216380699748
47,1,15.904459865506729
44,10,62.45469223206814
36,6,49.66346118849464
53,1,15.595540134493273
64,7,44.64068368825437
63,9,59.9054046373863
57,2,29.132182041685798
44,5,37.459828253156886
54,3,27.578425323399827
57,5,40.72739427950711
50,4,39.752460803125075
50,0,11.0
77,5,38.18162484804959
53,10,69.99219898828187
53,0,20.0
45,6,37.40354206827098
59,10,70.26731032227711
48,2,28.28892404250021
54,8,52.61834889595744
65,7,52.84482937492493
64,9,64.43321114684878
54,8,63.544062000132
60,3,31.09850658618798
47,5,31.263540145964754
48,9,60.94830940049631
45,7,51.85486082385045
49,5,40.25743495463721
63,1,15.786679864340469
49,4,29.377382322827522
48,7,50.36998733756766
39,1,14.497919155239058
42,5,35.54742572318932
50,7,55.990524166526875
53,3,32.07729562886905
51,3,24.587263020663073
64,10,71.19388871501295
40,5,48.25081061342174
44,4,31.481413248870666
50,7,52.66902006565944
60,8,58.69179038546574
60,6,50.01626880101917
43,8,57.66260567768681
49,2,22.280370651147578
53,5,34.117885705686945
43,2,16.30602919361463
46,8,50.36263647380555
55,8,65.169442533289
53,6,51.656885215084266
39,9,63.11011260917394
35,1,16.95940419045085
47,6,40.57239336754896
52,2,21.0
65,7,45.56143777438129
48,2,20.936077571693815
51,9,59.37835419861597
34,9,65.16078660275522
53,6,55.81798091938603
35,10,70.30997909380675
71,1,24.127225430435097
71,0,6.5
65,8,50.19205124746017
64,10,70.53023021243143
62,10,80.26016968421044
64,4,42.14073875821543
61,8,58.09185804005848
53,6,54.61698447314668
44,8,63.67693017759495
40,5,39.07260655706453
49,9,59.446310204410615
57,7,60.09980368076856
62,6,46.70402631355455
50,7,53.01258659304893
50,0,15.5
52,1,6.398671978499824
54,7,51.20839708793626
61,6,47.074120959291065
61,0,14.0
57,9,57.831794112307605
63,9,68.37231671135925
51,2,27.04533567717685
61,6,45.56147578427892
68,9,71.74530689420442
63,7,58.69990522381346
45,1,15.520325350385164
69,3,22.824959732826507
69,0,9.5
40,7,38.30281152908446
42,4,31.86231844529216
42,0,11.0
42,0,5.0
54,5,33.13026359061725
49,2,21.956313581239876
44,6,37.51707911619914
49,7,52.68530603740245
56,10,81.24684522322079
67,9,77.66938766462191
51,1,19.69983349983152
41,3,16.043228048485513
52,6,50.18051179344313
49,5,43.07951114699755
50,1,13.5
65,1,10.04059580954915
65,0,6.5
56,3,19.531077977536853
63,5,38.007313324700235
56,4,36.23836330198766
56,10,73.29399245481585
44,3,34.27875831372695
38,4,24.0820438401349
46,7,54.8305812885616
56,4,34.81099393375942
32,10,63.01888755692591
58,4,44.78593326884255
39,5,38.52723805750201
52,1,13.898671978499824
52,0,6.5
56,3,22.24143159504645
54,4,23.651598705452443
59,7,47.27746449224825
63,3,29.870870614048783
51,6,44.23315990654294
54,9,61.299582128832704
54,0,18.5
55,6,37.569306506149125
54,3,29.364716065007727
49,6,46.35604323909793
46,9,61.23210253883898
47,2,24.90445986550673
38,10,64.38705552631828
42,8,59.86225782133972
61,5,43.586690581053226
61,0,12.5
61,0,5.0
56,9,51.68761710816591
59,4,40.17553369705031
39,7,48.30342850746845
43,5,39.58188827804878
43,0,12.5
50,10,61.91949785242075
53,7,58.844703121853165
50,4,38.950524461327504
44,5,43.75323387014462
43,1,12.15449782265467
78,8,45.97688629336142
50,5,41.01066521926886
41,10,66.89455080341435
70,6,49.32126285526398
48,5,35.61629935855346
60,9,72.30720342533476
63,2,27.191139729847198
66,9,56.74645359593734
51,10,84.9914682374077
57,4,40.050475447338506
61,4,32.55808174120666
32,2,14.345307238304287
45,7,54.933958659805896
63,4,37.304183798166484
54,10,76.45996955883537
54,7,64.77749624508652
46,1,15.710498719100384
46,0,6.5
58,1,7.5197958490209
54,4,33.64177648069522
46,4,32.63418213224853
48,5,35.891406540799196
41,1,11.812403978999967
45,3,17.657214714350008
42,6,36.68673936085737
47,1,14.404459865506729
64,9,57.53182019605159
62,9,69.93916679808484
55,3,34.946194151911115
60,4,28.12495866697773
68,5,38.59591864031959
41,4,31.157906156345298
58,6,48.23162881738431
63,4,35.51641030481189
51,2,18.989334780731134
49,4,25.7657072944903
26,5,32.1339254824984
62,7,50.13332253249537
58,9,70.05452396535313
52,8,62.053922345935575
55,4,43.37977425963279
65,5,42.76860438148718
72,8,60.55938311821658
38,1,15.851801732007859
60,2,13.660872608040007
53,3,21.77579186203224
59,3,25.153012970974874
73,8,54.79972700848113
39,4,33.073663440711435
57,9,66.95066762840547
51,7,60.97042792160136
51,0,15.5
41,10,60.58445530336032
74,10,81.914500151608
56,7,59.0725743276334
58,6,50.238428478821255
56,8,54.945564071970914
67,4,42.59679899975295
67,0,11.0
67,0,5.0
58,6,38.47031855571252
40,8,59.09997743712029
62,1,20.148198267992143
49,5,29.06171050439054
52,1,13.898671978499824
70,5,34.06409162808302
55,9,73.07006031668665
37,2,23.01348663582801
42,8,51.513540744326185
48,1,17.601328021500176
73,6,41.58571904252243
58,10,68.85931568627097
60,4,41.95380294102449
53,1,12.595540134493273
39,2,14.038514964788208
42,8,60.576471316293826
47,5,45.61668669878428
51,6,49.571656126162615
53,7,53.405511800913615
56,7,60.213317041982144
38,7,50.522736014083506
36,1,14.082528891531346
57,5,32.151019684551294
64,2,23.919551953229593
49,4,28.487762521168513
70,3,30.742423275198604
56,5,39.278428806556974
51,2,19.5
67,10,76.9956278150701
59,5,49.08452688331384
59,0,12.5
54,3,23.49365225370874
54,0,9.5
59,3,20.437558063852087
38,10,64.22129267395397
49,7,51.188826442067864
19,9,61.21211052569768
74,8,65.763403149563
44,1,16.834749550193635
47,4,24.88992240212847
47,0,11.0
70,1,9.046376623823058
48,6,42.563103755219
53,8,60.53316904958376
56,1,19.165250449806365
41,10,65.6237190317432
41,0,20.0
50,5,28.640240123014678
70,10,73.84581965739164
31,10,76.83634707940857
62,6,55.323155756120585
72,10,80.50668513064642
40,8,58.26483662643221
79,4,36.24815306732404
54,8,63.143705134451665
34,7,55.33599176934323
62,10,78.90421865857537
62,0,20.0
36,5,30.96692092266234
59,1,15.187596021000031
49,8,53.94086959037931
60,4,38.63418213224853
50,3,23.250037957147942
50,0,9.5
52,1,6.398671978499824
40,1,5.651531370959961
55,10,66.21920017947453
60,10,68.90644026177641
33,1,18.235722120668278
53,5,38.57087257258231
50,9,62.07405314711145
50,6,48.8837945451142
47,7,49.769251003337466
57,5,46.669497167431004
57,0,12.5
55,4,23.63417247226951
58,9,68.12182408659555
59,8,58.533540291826796
45,10,74.58168575973724
63,3,37.03620615383279
48,7,47.120559742871215
72,8,61.0373118400925
50,7,53.82896166318673
46,7,62.7105898091028
41,1,14.812403978999967
39,7,47.670603939013
61,8,61.12444841843956
61,0,17.0
65,2,12.852999788549116
53,10,71.97630357448163
41,8,60.42223458311407
40,3,28.741199152028056
60,6,42.11587604565015
59,7,54.77705938531881
68,6,51.64105056523025
68,0,14.0
48,5,29.728545304288136
67,1,16.264277879331722
44,10,60.36546378079743
52,8,62.2188560043206
80,7,59.603819251055896
39,6,42.8286370643723
54,3,30.47454757972688
52,4,28.522922809593076
47,6,45.06297730527662
49,2,21.779841149783316
40,4,24.494143010906466
48,8,52.14168987551069
66,8,65.52162657689132
50,10,76.34545982035988
56,4,43.61677116520255
56,9,60.05711548453052
73,4,42.957066722215764
64,5,36.99024894224632
50,6,49.49424423367053
53,5,37.76568376967006
55,5,36.862063384123175
69,6,42.9643969392794
49,9,65.93851287454169
37,6,53.259653391823534
69,1,17.95913220509602
59,5,36.733076733312444
58,1,15.0197958490209
46,4,24.984279081356107
46,0,11.0
52,3,19.58684523789926
52,6,44.29759770457568
71,7,60.32219384104979
49,4,36.63988079050691
57,1,13.34550217734533
61,6,38.826705341627296
42,7,47.26600542682176
49,2,24.148635129208518
34,4,26.98879335362366
41,1,10.312403978999967
53,3,24.39193667047756
46,6,40.54738191414759
57,9,66.8661857703589
46,8,60.92025386010816
63,3,30.1713438808263
42,2,15.18003765081062
42,0,8.0
59,3,23.133244382971043
60,4,33.40114859967795
47,2,17.005787887006907
52,4,30.298847563361182
61,6,42.879290040286776
48,5,39.11019347232009
48,0,12.5
60,1,7.848468629040039
45,1,6.520325350385163
63,4,25.348543454232335
47,9,65.13483080016053
39,4,37.593383375436446
48,1,11.601328021500176
46,2,13.875749168906747
31,4,26.384595448459685
31,0,11.0
62,1,8.148198267992143
70,5,31.95462799799402
62,8,62.34535753451737
69,3,32.57499768997445
58,8,49.62327831034535
47,6,50.875769280399474
58,1,16.519795849020902
50,9,62.20961836683706
52,9,62.0692625917234
37,6,52.92834522982704
77,9,64.25637716661754
47,3,30.90445986550673
50,1,10.5
50,0,6.5
53,1,6.595540134493272
56,6,40.52602389655297
63,1,17.28667986434047
63,0,6.5
54,5,32.12092990528545
54,0,12.5
46,9,53.05962051958876
46,1,18.710498719100386
41,5,29.914619487118628
64,3,25.261324027397258
63,1,12.786679864340469
44,2,12.73342152869346
41,6,36.50891484757908
41,2,20.292078628614803
41,0,8.0
54,9,61.66701489328617
55,8,62.71867924409062
52,1,18.398671978499824
56,2,16.813448717798508
55,4,27.480251888014244
44,3,23.23045618485539
60,8,60.149999179807246
51,9,68.81133689133094
54,2,25.890829302399794
43,3,20.362419194039866
42,3,19.990869370247964
44,9,61.558099743375166
53,1,20.095540134493273
56,8,48.26934896873979
48,8,60.13002467161706
42,2,25.439336356075117
58,8,50.13351540226041
46,9,75.41783567277164
66,8,69.05152405803048
58,6,46.94175664205925
26,5,39.15580884871791
65,8,62.37400441658886
55,10,75.93384851115144
48,1,20.601328021500176
59,1,9.187596021000031
50,7,45.20751073814573
64,10,80.8420864966389
45,3,32.96715554923067
54,9,57.121721240614924
66,2,27.36664580017178
60,1,10.848468629040038
59,1,9.187596021000031
71,2,15.281723253089767
45,10,61.05763403965152
57,2,30.03309819834536
56,8,58.88349933462165
56,0,17.0
56,0,5.0
48,3,15.383690412863043
31,8,52.16995487346001
49,1,17.80016650016848
58,3,23.67718720537451
66,9,70.4080804195217
29,8,60.55741169061848
45,10,65.48390353519932
45,0,20.0
39,10,59.26675624235584
39,0,20.0
52,4,24.31099393375942
60,3,26.651164719686854
54,6,37.35210221466689
54,0,14.0
54,0,5.0
53,2,12.994212112993097
56,6,41.919084736767815
64,10,74.43344769526864
54,4,44.00030148461117
38,7,53.79726538649837
64,4,36.77521076464547
71,2,20.728553451935273
51,7,45.5956805116763
51,0,15.5
38,8,41.1302586261302
32,2,22.114483168818737
41,1,7.312403978999968
41,0,6.5
41,0,5.0
52,9,64.0764118929046
55,8,66.54872525421695
48,2,24.19686815599345
45,10,61.13894889549264
43,6,50.359684070536524
50,10,68.90337702945035
31,8,54.994666108250705
52,2,25.563922428306185
74,4,33.44823364601561
74,0,11.0
40,6,31.471966192530573
60,5,45.13722933814145
59,5,42.26023345739295
59,1,15.187596021000031
69,9,66.5148636271918
45,9,72.18269585200687
63,5,46.740524694775125
59,1,15.187596021000031
61,4,25.982284995740038
66,8,59.81332977081681
38,10,76.65207369095327
49,2,26.20462636567521
48,8,58.474665926263725
36,10,69.76654125712025
53,4,37.20262998733254
50,1,12.0
50,1,7.5
48,4,28.153181737233325
60,7,56.11293405483847
70,8,69.78528270032875
45,10,68.12143058884598
50,8,61.57453504965439
65,9,77.25719354472231
59,4,44.00596118128232
66,3,25.336184731882014
31,9,57.81670808225382
61,7,69.37626763207072
49,6,50.340755236984634
49,0,14.0
38,9,53.309955667768286
48,4,41.95625533706752
48,0,11.0
52,3,16.81966941670059
50,8,47.3529090277151
50,0,17.0
61,6,41.45138103143102
46,7,55.321232738385184
35,3,29.479674649614836
57,6,38.14954163463227
38,9,66.08104071609003
72,1,22.701996087042517
51,1,7.69983349983152
49,6,44.54608932700393
61,1,17.00208084476094
58,6,37.87412717150709
57,5,40.44652232437984
57,3,23.96328217851159
66,5,31.921134538133572
66,0,12.5
63,5,33.75397932209702
51,10,70.82593381556985
44,10,81.54405177139739
64,9,73.36987744955167
54,9,68.66931761003451
54,0,18.5
54,0,5.0
50,2,13.165250449806363
62,10,69.21198574299333
51,7,61.82021209098462
44,5,41.84550217734533
58,7,51.47307563969099
59,3,27.688125522364295
57,1,11.84550217734533
56,10,64.8193536262602
